MIB Module,Object Name,OID,Kind,Syntax,Access,Description
ML540M-EVC-MIB,ml540mEvcStatusEvcInterfaceTxYellowFrames,1.3.6.1.4.1.5468.100.62.1.3.5.1.102,column,Counter64,read-only,Number of transmitted yellow frames. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEvcInterfaceTxYellowBytes,1.3.6.1.4.1.5468.100.62.1.3.5.1.103,column,Counter64,read-only,Number of transmitted yellow bytes. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEvcInterfaceTxDiscardFrames,1.3.6.1.4.1.5468.100.62.1.3.5.1.104,column,Counter64,read-only,Number of egress discarded frames. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEvcInterfaceTxDiscardBytes,1.3.6.1.4.1.5468.100.62.1.3.5.1.105,column,Counter64,read-only,Number of egress discarded bytes. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceIndex,1.3.6.1.4.1.5468.100.62.1.3.6.1.1,column,Integer32 (0..4095),not-accessible,"ECE precedence index, allowed range is [0,EceMax[."
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceIfIndex,1.3.6.1.4.1.5468.100.62.1.3.6.1.2,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceRxGreenFrames,1.3.6.1.4.1.5468.100.62.1.3.6.1.3,column,Counter64,read-only,Number of received green frames. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceRxGreenBytes,1.3.6.1.4.1.5468.100.62.1.3.6.1.4,column,Counter64,read-only,Number of received green bytes. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceRxYellowFrames,1.3.6.1.4.1.5468.100.62.1.3.6.1.5,column,Counter64,read-only,Number of received yellow frames. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceRxYellowBytes,1.3.6.1.4.1.5468.100.62.1.3.6.1.6,column,Counter64,read-only,Number of received yellow bytes. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceRxRedFrames,1.3.6.1.4.1.5468.100.62.1.3.6.1.7,column,Counter64,read-only,Number of received red frames. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceRxRedBytes,1.3.6.1.4.1.5468.100.62.1.3.6.1.8,column,Counter64,read-only,Number of received red bytes. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceRxDiscardFrames,1.3.6.1.4.1.5468.100.62.1.3.6.1.9,column,Counter64,read-only,Number of received discarded frames. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceRxDiscardBytes,1.3.6.1.4.1.5468.100.62.1.3.6.1.10,column,Counter64,read-only,Number of received discarded bytes. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceTxGreenFrames,1.3.6.1.4.1.5468.100.62.1.3.6.1.100,column,Counter64,read-only,Number of transmitted green frames. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceTxGreenBytes,1.3.6.1.4.1.5468.100.62.1.3.6.1.101,column,Counter64,read-only,Number of transmitted green bytes. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceTxYellowFrames,1.3.6.1.4.1.5468.100.62.1.3.6.1.102,column,Counter64,read-only,Number of transmitted yellow frames. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceTxYellowBytes,1.3.6.1.4.1.5468.100.62.1.3.6.1.103,column,Counter64,read-only,Number of transmitted yellow bytes. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceTxDiscardFrames,1.3.6.1.4.1.5468.100.62.1.3.6.1.104,column,Counter64,read-only,Number of egress discarded frames. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcStatusEceInterfaceTxDiscardBytes,1.3.6.1.4.1.5468.100.62.1.3.6.1.105,column,Counter64,read-only,Number of egress discarded bytes. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcControlEvcInterfaceEvcId,1.3.6.1.4.1.5468.100.62.1.4.5.1.1,column,Integer32 (0..4095),not-accessible,"EVC ID, allowed range is [0,EvcMax[."
ML540M-EVC-MIB,ml540mEvcControlEvcInterfaceIfIndex,1.3.6.1.4.1.5468.100.62.1.4.5.1.2,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-EVC-MIB,ml540mEvcControlEvcInterfaceClearStatistics,1.3.6.1.4.1.5468.100.62.1.4.5.1.3,column,TruthValue,read-write,Clear statistics by setting to true. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EVC-MIB,ml540mEvcControlEceInterfaceIndex,1.3.6.1.4.1.5468.100.62.1.4.6.1.1,column,Integer32 (0..4095),not-accessible,"ECE precedence index, allowed range is [0,EceMax[."
ML540M-EVC-MIB,ml540mEvcControlEceInterfaceIfIndex,1.3.6.1.4.1.5468.100.62.1.4.6.1.2,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-EVC-MIB,ml540mEvcControlEceInterfaceClearStatistics,1.3.6.1.4.1.5468.100.62.1.4.6.1.3,column,TruthValue,read-write,Clear statistics by setting to true. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPortCounters' is True.
ML540M-EPS-MIB,ml540mEpsCapabilitiesInstanceMax,1.3.6.1.4.1.5468.100.45.1.1.1,scalar,Unsigned32,read-only,Maximum number of created EPS instances
ML540M-EPS-MIB,ml540mEpsCapabilitiesWtrMax,1.3.6.1.4.1.5468.100.45.1.1.2,scalar,Unsigned32,read-only,Maximum WTR timer value
ML540M-EPS-MIB,ml540mEpsCapabilitiesHoldOffOff,1.3.6.1.4.1.5468.100.45.1.1.3,scalar,Unsigned32,read-only,Hold Off timer OFF value
ML540M-EPS-MIB,ml540mEpsCapabilitiesHoldOffMax,1.3.6.1.4.1.5468.100.45.1.1.4,scalar,Unsigned32,read-only,Maximum Hold Off timer value
ML540M-EPS-MIB,ml540mEpsCapabilitiesMepMax,1.3.6.1.4.1.5468.100.45.1.1.5,scalar,Unsigned32,read-only,Maximum MEP relation instance value
ML540M-EPS-MIB,ml540mEpsCapabilitiesMepInvalid,1.3.6.1.4.1.5468.100.45.1.1.6,scalar,Unsigned32,read-only,Invalid MEP indication. This is returned when EPS has no MEP relations
ML540M-EPS-MIB,ml540mEpsConfigInstanceId,1.3.6.1.4.1.5468.100.45.1.2.1.1.1,column,Integer32 (0..2147483647),not-accessible,The EPS instance ID
ML540M-EPS-MIB,ml540mEpsConfigInstanceArchitecture,1.3.6.1.4.1.5468.100.45.1.2.1.1.2,column,VTSSEpsArchitecture,read-write,The protection architecture. Cannot be changed after creation.
ML540M-EPS-MIB,ml540mEpsConfigInstanceWorkingFlow,1.3.6.1.4.1.5468.100.45.1.2.1.1.3,column,VTSSInterfaceIndex,read-write,The working flow. Cannot be changed after creation.
ML540M-EPS-MIB,ml540mEpsConfigInstanceProtectingFlow,1.3.6.1.4.1.5468.100.45.1.2.1.1.4,column,VTSSInterfaceIndex,read-write,The protecting flow. Cannot be changed after creation.
ML540M-EPS-MIB,ml540mEpsConfigInstanceAction,1.3.6.1.4.1.5468.100.45.1.2.1.1.100,column,VTSSRowEditorState,read-write,Action
ML540M-EPS-MIB,ml540mEpsConfigInstanceRowEditorId,1.3.6.1.4.1.5468.100.45.1.2.2.1,scalar,Integer32 (0..2147483647),read-write,The EPS instance ID
ML540M-EPS-MIB,ml540mEpsConfigInstanceRowEditorArchitecture,1.3.6.1.4.1.5468.100.45.1.2.2.2,scalar,VTSSEpsArchitecture,read-write,The protection architecture. Cannot be changed after creation.
ML540M-EPS-MIB,ml540mEpsConfigInstanceRowEditorWorkingFlow,1.3.6.1.4.1.5468.100.45.1.2.2.3,scalar,VTSSInterfaceIndex,read-write,The working flow. Cannot be changed after creation.
ML540M-EPS-MIB,ml540mEpsConfigInstanceRowEditorProtectingFlow,1.3.6.1.4.1.5468.100.45.1.2.2.4,scalar,VTSSInterfaceIndex,read-write,The protecting flow. Cannot be changed after creation.
ML540M-EPS-MIB,ml540mEpsConfigInstanceRowEditorAction,1.3.6.1.4.1.5468.100.45.1.2.2.100,scalar,VTSSRowEditorState,read-write,Action
ML540M-EPS-MIB,ml540mEpsConfigId,1.3.6.1.4.1.5468.100.45.1.2.3.1.1,column,Integer32 (0..2147483647),not-accessible,The EPS instance ID
ML540M-EPS-MIB,ml540mEpsConfigDirectional,1.3.6.1.4.1.5468.100.45.1.2.3.1.2,column,VTSSEpsDirectional,read-write,Protection is uni or bi directional. Only for 1+1.
ML540M-EPS-MIB,ml540mEpsConfigApsEnable,1.3.6.1.4.1.5468.100.45.1.2.3.1.3,column,TruthValue,read-write,APS can be enabled or disabled. Only for 1+1.
ML540M-EPS-MIB,ml540mEpsConfigRevertive,1.3.6.1.4.1.5468.100.45.1.2.3.1.4,column,TruthValue,read-write,Revertive operation can enabled or disabled.
ML540M-EPS-MIB,ml540mEpsConfigRestoreTimer,1.3.6.1.4.1.5468.100.45.1.2.3.1.5,column,Unsigned32,read-write,Wait to restore timer in seconds - max. 720 - min. 1.
ML540M-EPS-MIB,ml540mEpsConfigHoldOffTimer,1.3.6.1.4.1.5468.100.45.1.2.3.1.6,column,Unsigned32,read-write,Hold off timer in 100 ms - max. 100 - 0 means no hold off
ML540M-EPS-MIB,ml540mEpsConfigMepId,1.3.6.1.4.1.5468.100.45.1.2.4.1.1,column,Integer32 (0..2147483647),not-accessible,The EPS instance ID
ML540M-EPS-MIB,ml540mEpsConfigMepWorkingMep,1.3.6.1.4.1.5468.100.45.1.2.4.1.2,column,Unsigned32,read-write,Working SF MEP reference - max. 100-1 - min. 0. During get 100 indicate no reference
ML540M-EPS-MIB,ml540mEpsConfigMepProtectingMep,1.3.6.1.4.1.5468.100.45.1.2.4.1.3,column,Unsigned32,read-write,Protecting SF MEP reference - max. 100-1 - min. 0. During get 100 indicate no reference
ML540M-EPS-MIB,ml540mEpsConfigMepApsMep,1.3.6.1.4.1.5468.100.45.1.2.4.1.4,column,Unsigned32,read-write,APS MEP reference - max. 100-1 - min. 0. During get 100 indicate no reference
ML540M-EPS-MIB,ml540mEpsConfigCommandId,1.3.6.1.4.1.5468.100.45.1.2.5.1.1,column,Integer32 (0..2147483647),not-accessible,The EPS instance ID
ML540M-EPS-MIB,ml540mEpsConfigCommandCommand,1.3.6.1.4.1.5468.100.45.1.2.5.1.2,column,VTSSEpsCommand,read-write,protection group command
ML540M-EPS-MIB,ml540mEpsStatusId,1.3.6.1.4.1.5468.100.45.1.3.1.1.1,column,Integer32 (0..2147483647),not-accessible,The EPS instance ID
ML540M-EPS-MIB,ml540mEpsStatusProtectionState,1.3.6.1.4.1.5468.100.45.1.3.1.1.2,column,VTSSEpsProtectionState,read-only,Protection state according to to G.8031 Annex A
ML540M-EPS-MIB,ml540mEpsStatusWorkingState,1.3.6.1.4.1.5468.100.45.1.3.1.1.3,column,VTSSEpsDefectState,read-only,Working flow defect state
ML540M-EPS-MIB,ml540mEpsStatusProtectingState,1.3.6.1.4.1.5468.100.45.1.3.1.1.4,column,VTSSEpsDefectState,read-only,Protecting flow defect state
ML540M-EPS-MIB,ml540mEpsStatusTransmittedApsRequest,1.3.6.1.4.1.5468.100.45.1.3.1.1.5,column,VTSSEpsRequest,read-only,Transmitted APS request
ML540M-EPS-MIB,ml540mEpsStatusTransmittedApsReSignal,1.3.6.1.4.1.5468.100.45.1.3.1.1.6,column,Unsigned32,read-only,Transmitted APS requested signal
ML540M-EPS-MIB,ml540mEpsStatusTransmittedApsBrSignal,1.3.6.1.4.1.5468.100.45.1.3.1.1.7,column,Unsigned32,read-only,Transmitted APS bridged signal
ML540M-EPS-MIB,ml540mEpsStatusReceivedApsRequest,1.3.6.1.4.1.5468.100.45.1.3.1.1.8,column,VTSSEpsRequest,read-only,Received APS request
ML540M-EPS-MIB,ml540mEpsStatusReceivedApsReSignal,1.3.6.1.4.1.5468.100.45.1.3.1.1.9,column,Unsigned32,read-only,Received APS requested signal
ML540M-EPS-MIB,ml540mEpsStatusReceivedApsBrSignal,1.3.6.1.4.1.5468.100.45.1.3.1.1.10,column,Unsigned32,read-only,Received APS bridged signal
ML540M-EPS-MIB,ml540mEpsStatusDfopPm,1.3.6.1.4.1.5468.100.45.1.3.1.1.11,column,TruthValue,read-only,FOP Protection type Mismatch - unexpected B bit
ML540M-EPS-MIB,ml540mEpsStatusDfopCm,1.3.6.1.4.1.5468.100.45.1.3.1.1.12,column,TruthValue,read-only,FOP Configuration Mismatch - APS received on working
ML540M-EPS-MIB,ml540mEpsStatusDfopNr,1.3.6.1.4.1.5468.100.45.1.3.1.1.13,column,TruthValue,read-only,FOP Not expected Request - receiving request is not the expected (transmitted)
ML540M-EPS-MIB,ml540mEpsStatusDfopNoAps,1.3.6.1.4.1.5468.100.45.1.3.1.1.14,column,TruthValue,read-only,FOP No APS received
ML540M-PSEC-MIB,ml540mPsecConfigGlobalsEnabled,1.3.6.1.4.1.5468.100.66.1.2.1.1,scalar,TruthValue,read-write,Globally enable/disable aging of secured entries. This doesn't affect aging of addresses secured by other modules.
ML540M-PSEC-MIB,ml540mPsecConfigGlobalsEnableAging,1.3.6.1.4.1.5468.100.66.1.2.1.2,scalar,TruthValue,read-write,"If aging is globally enabled, this is the aging period in seconds. Valid range is [10; 10000000] seconds(max is around 115 days)."
ML540M-PSEC-MIB,ml540mPsecConfigGlobalsAgingPeriodSecs,1.3.6.1.4.1.5468.100.66.1.2.1.3,scalar,Unsigned32,read-write,"If aging is globally enabled, this is the aging period in seconds. Valid range is [10; 10000000] seconds(max is around 115 days)."
ML540M-PSEC-MIB,ml540mPsecConfigPortIfIndex,1.3.6.1.4.1.5468.100.66.1.2.2.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number of the physical port.
ML540M-PSEC-MIB,ml540mPsecConfigPortEnabled,1.3.6.1.4.1.5468.100.66.1.2.2.1.2,column,TruthValue,read-write,Controls whether Port Security Limit Control is enabled for this port.
ML540M-PSEC-MIB,ml540mPsecConfigPortLimit,1.3.6.1.4.1.5468.100.66.1.2.2.1.3,column,Unsigned32,read-write,Maximum number of MAC addresses allowed on this port.Valid values = [PSEC_LIMIT_MIN; PSEC_LIMIT_MAX].
ML540M-PSEC-MIB,ml540mPsecConfigPortAction,1.3.6.1.4.1.5468.100.66.1.2.2.1.4,column,VTSSPsecLimitActionType,read-write,"Action to take if number of MAC addresses exceeds the limit. NONE(0) Do nothing, except disallowing further clients. TRAP(1) Send an SNMP trap notific"
ML540M-PSEC-MIB,ml540mPsecStatusPortIfIndex,1.3.6.1.4.1.5468.100.66.1.3.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number of the physical port.
ML540M-PSEC-MIB,ml540mPsecStatusPortUsers,1.3.6.1.4.1.5468.100.66.1.3.1.1.2,column,Unsigned32,read-only,"Bit masks to indicate what users currently use port security on this port. Where bit 0 - port security limit, bit 1 - 802.1x, bit 2 - voice VLAN."
ML540M-PSEC-MIB,ml540mPsecStatusPortLimitReached,1.3.6.1.4.1.5468.100.66.1.3.1.1.3,column,TruthValue,read-only,"TRUE if the limit is reached on the port, FALSE otherwise."
ML540M-PSEC-MIB,ml540mPsecStatusPortShutdown,1.3.6.1.4.1.5468.100.66.1.3.1.1.4,column,TruthValue,read-only,"TRUE if the port is shut down, FALSE otherwise."
ML540M-PSEC-MIB,ml540mPsecStatusPortMacCount,1.3.6.1.4.1.5468.100.66.1.3.1.1.5,column,Unsigned32,read-only,Number of MAC addresses currently assigned to this port. The number does NOT include the number of entries that are held due to a H/W failure or S/W f
ML540M-PSEC-MIB,ml540mPsecControlPortReopenIfIndex,1.3.6.1.4.1.5468.100.66.1.4.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number of the physical port.
ML540M-PSEC-MIB,ml540mPsecControlPortReopenPortReOpen,1.3.6.1.4.1.5468.100.66.1.4.1.1.2,column,TruthValue,read-write,Set to true to reopen after it is shutdown
ML540M-PSEC-MIB,ml540mPsecStatisticsPortIfIndex,1.3.6.1.4.1.5468.100.66.1.5.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number of the physical port.
ML540M-PSEC-MIB,ml540mPsecStatisticsPortAgeOrHold,1.3.6.1.4.1.5468.100.66.1.5.1.1.5,column,VTSSDisplayString (SIZE(0..14)),read-only,Down-counter used in block and ageing process.
ML540M-PSEC-MIB,ml540mPsecStatisticsPortCreationTime,1.3.6.1.4.1.5468.100.66.1.5.1.1.6,column,VTSSDisplayString (SIZE(0..24)),read-only,Time when this entry was orignally added.
ML540M-PSEC-MIB,ml540mPsecStatisticsPortState,1.3.6.1.4.1.5468.100.66.1.5.1.1.7,column,VTSSPsecStateType,read-only,"Current State of a entry, expected state can be either FORWARDING or BLOCKED."
ML540M-PSEC-MIB,ml540mPsecStatisticsPortMacId,1.3.6.1.4.1.5468.100.66.1.5.1.1.8,column,MacAddress,read-only,The MAC address that this is all about.
ML540M-PSEC-MIB,ml540mPsecStatisticsPortVlanId,1.3.6.1.4.1.5468.100.66.1.5.1.1.9,column,VTSSUnsigned16,read-only,The VID that this is all about.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingConfigGlobalsMode,1.3.6.1.4.1.5468.100.56.1.2.1.1,scalar,TruthValue,read-write,Indicates the DHCP snooping mode operation. Possible modes are - true: Enable DHCP snooping mode operation. When DHCP snooping mode operation is enabl
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingConfigInterfaceIfIndex,1.3.6.1.4.1.5468.100.56.1.2.2.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number of the physical port.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingConfigInterfaceTrustMode,1.3.6.1.4.1.5468.100.56.1.2.2.1.2,column,TruthValue,read-write,Indicates the DHCP snooping port mode. Possible port modes are - true: Configures the port as trusted source of the DHCP messages. false: Configures t
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatusAssignedIpMacAddress,1.3.6.1.4.1.5468.100.56.1.3.1.1.1,column,MacAddress,not-accessible,MAC address.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatusAssignedIpVlanId,1.3.6.1.4.1.5468.100.56.1.3.1.1.2,column,Integer32 (1..4095),not-accessible,The VLAN id of the VLAN.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatusAssignedIpIfIndex,1.3.6.1.4.1.5468.100.56.1.3.1.1.3,column,VTSSInterfaceIndex,read-only,Logical interface number of the physical port of the DHCP client.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatusAssignedIpIpAddress,1.3.6.1.4.1.5468.100.56.1.3.1.1.4,column,IpAddress,read-only,IP address assigned to DHCP client by DHCP server.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatusAssignedIpNetmask,1.3.6.1.4.1.5468.100.56.1.3.1.1.5,column,IpAddress,read-only,Netmask assigned to DHCP client by DHCP server.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatusAssignedIpDhcpServerIp,1.3.6.1.4.1.5468.100.56.1.3.1.1.6,column,IpAddress,read-only,IP address of the DHCP server that assigns the IP address and netmask.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingControlInterfaceClearStatisticsIfIndex,1.3.6.1.4.1.5468.100.56.1.4.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number of the physical port.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingControlInterfaceClearStatisticsClear,1.3.6.1.4.1.5468.100.56.1.4.1.1.2,column,TruthValue,read-write,clear statistics per physical port.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceIfIndex,1.3.6.1.4.1.5468.100.56.1.5.2.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number of the physical port.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxDiscover,1.3.6.1.4.1.5468.100.56.1.5.2.1.2,column,Unsigned32,read-only,The number of discover (option 53 with value 1) packets received.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxOffer,1.3.6.1.4.1.5468.100.56.1.5.2.1.3,column,Unsigned32,read-only,The number of offer (option 53 with value 2) packets received.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxRequest,1.3.6.1.4.1.5468.100.56.1.5.2.1.4,column,Unsigned32,read-only,The number of request (option 53 with value 3) packets received.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxDecline,1.3.6.1.4.1.5468.100.56.1.5.2.1.5,column,Unsigned32,read-only,The number of decline (option 53 with value 4) packets received.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxAck,1.3.6.1.4.1.5468.100.56.1.5.2.1.6,column,Unsigned32,read-only,The number of ACK (option 53 with value 5) packets received.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxNak,1.3.6.1.4.1.5468.100.56.1.5.2.1.7,column,Unsigned32,read-only,The number of NAK (option 53 with value 6) packets received.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxRelease,1.3.6.1.4.1.5468.100.56.1.5.2.1.8,column,Unsigned32,read-only,The number of release (option 53 with value 7) packets received.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxInform,1.3.6.1.4.1.5468.100.56.1.5.2.1.9,column,Unsigned32,read-only,The number of inform (option 53 with value 8) packets received.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxLeaseQuery,1.3.6.1.4.1.5468.100.56.1.5.2.1.10,column,Unsigned32,read-only,The number of lease query (option 53 with value 10) packets received.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxLeaseUnassigned,1.3.6.1.4.1.5468.100.56.1.5.2.1.11,column,Unsigned32,read-only,The number of lease unassigned (option 53 with value 11) packets received.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxLeaseUnknown,1.3.6.1.4.1.5468.100.56.1.5.2.1.12,column,Unsigned32,read-only,The number of lease unknown (option 53 with value 12) packets received.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxLeaseActive,1.3.6.1.4.1.5468.100.56.1.5.2.1.13,column,Unsigned32,read-only,The number of lease active (option 53 with value 13) packets received.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxDiscardChksumErr,1.3.6.1.4.1.5468.100.56.1.5.2.1.14,column,Unsigned32,read-only,The number of discard packet that IP/UDP checksum is error.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceRxDiscardUntrust,1.3.6.1.4.1.5468.100.56.1.5.2.1.15,column,Unsigned32,read-only,The number of discard packet that are coming from untrusted port.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceTxDiscover,1.3.6.1.4.1.5468.100.56.1.5.2.1.16,column,Unsigned32,read-only,The number of discover (option 53 with value 1) packets transmited.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceTxOffer,1.3.6.1.4.1.5468.100.56.1.5.2.1.17,column,Unsigned32,read-only,The number of offer (option 53 with value 2) packets transmited.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceTxRequest,1.3.6.1.4.1.5468.100.56.1.5.2.1.18,column,Unsigned32,read-only,The number of request (option 53 with value 3) packets transmited.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceTxDecline,1.3.6.1.4.1.5468.100.56.1.5.2.1.19,column,Unsigned32,read-only,The number of decline (option 53 with value 4) packets transmited.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceTxAck,1.3.6.1.4.1.5468.100.56.1.5.2.1.20,column,Unsigned32,read-only,The number of ACK (option 53 with value 5) packets transmited.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceTxNak,1.3.6.1.4.1.5468.100.56.1.5.2.1.21,column,Unsigned32,read-only,The number of NAK (option 53 with value 6) packets transmited.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceTxRelease,1.3.6.1.4.1.5468.100.56.1.5.2.1.22,column,Unsigned32,read-only,The number of release (option 53 with value 7) packets transmited.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceTxInform,1.3.6.1.4.1.5468.100.56.1.5.2.1.23,column,Unsigned32,read-only,The number of inform (option 53 with value 8) packets transmited.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceTxLeaseQuery,1.3.6.1.4.1.5468.100.56.1.5.2.1.24,column,Unsigned32,read-only,The number of lease query (option 53 with value 10) packets transmited.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceTxLeaseUnassigned,1.3.6.1.4.1.5468.100.56.1.5.2.1.25,column,Unsigned32,read-only,The number of lease unassigned (option 53 with value 11) packets transmited.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceTxLeaseUnknown,1.3.6.1.4.1.5468.100.56.1.5.2.1.26,column,Unsigned32,read-only,The number of lease unknown (option 53 with value 12) packets transmited.
ML540M-DHCP-SNOOPING-MIB,ml540mDhcpSnoopingStatisticsInterfaceTxLeaseActive,1.3.6.1.4.1.5468.100.56.1.5.2.1.27,column,Unsigned32,read-only,The number of lease active (option 53 with value 13) packets transmited.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanCapabilitiesSupportLldpDiscovery,1.3.6.1.4.1.5468.100.70.1.1.1,scalar,TruthValue,read-only,The capability to support voice device discovery from LLDP notification.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanCapabilitiesMinAgeTime,1.3.6.1.4.1.5468.100.70.1.1.2,scalar,Unsigned32,read-only,The minimum time value in second for aging telephony OUI sources in voice VLAN.
ML540M-VOICE-VLAN-MIB,ml540mVoiceVlanCapabilitiesMaxAgeTime,1.3.6.1.4.1.5468.100.70.1.1.3,scalar,Unsigned32,read-only,The maximum time value in second for aging telephony OUI sources in voice VLAN.
