MIB Module,Object Name,OID,Kind,Syntax,Access,Description
ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsTxDiscardPkts,1.3.6.1.4.1.5468.100.11.1.5.2.1.14,column,Counter64,read-only,Shows the number of discard frames which should been transmitted.
ML540M-PORT-MIB,ml540mPortStatisticsIfGroupStatisticsTxErrorPkts,1.3.6.1.4.1.5468.100.11.1.5.2.1.15,column,Counter64,read-only,Shows the number of frames transmit with error.
ML540M-PORT-MIB,ml540mPortStatisticsEthernetLikeStatisticsIfIndex,1.3.6.1.4.1.5468.100.11.1.5.3.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number.
ML540M-PORT-MIB,ml540mPortStatisticsEthernetLikeStatisticsRxPauseFrames,1.3.6.1.4.1.5468.100.11.1.5.3.1.2,column,Counter64,read-only,The number of pause frames received.
ML540M-PORT-MIB,ml540mPortStatisticsEthernetLikeStatisticsTxPauseFrames,1.3.6.1.4.1.5468.100.11.1.5.3.1.3,column,Counter64,read-only,The number of pause frames transmitted.
ML540M-PORT-MIB,ml540mPortStatisticsQueuesStatisticsIfIndex,1.3.6.1.4.1.5468.100.11.1.5.4.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number.
ML540M-PORT-MIB,ml540mPortStatisticsQueuesStatisticsQueue,1.3.6.1.4.1.5468.100.11.1.5.4.1.2,column,Integer32 (0..7),not-accessible,Queue index.
ML540M-PORT-MIB,ml540mPortStatisticsQueuesStatisticsRxPrio,1.3.6.1.4.1.5468.100.11.1.5.4.1.3,column,Counter64,read-only,The number of frames received for the queue.
ML540M-PORT-MIB,ml540mPortStatisticsQueuesStatisticsTxPrio,1.3.6.1.4.1.5468.100.11.1.5.4.1.4,column,Counter64,read-only,The number of frames transmitted for the queue.
ML540M-PORT-MIB,ml540mPortStatisticsBridgeStatisticsIfIndex,1.3.6.1.4.1.5468.100.11.1.5.5.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number.
ML540M-PORT-MIB,ml540mPortStatisticsBridgeStatisticsRxBridgeDiscard,1.3.6.1.4.1.5468.100.11.1.5.5.1.2,column,Counter64,read-only,The number of bridge frames discarded.
ML540M-VLAN-MIB,ml540mVlanCapabilitiesVlanIdMin,1.3.6.1.4.1.5468.100.13.1.1.1,scalar,VTSSVlan,read-only,The minimum VLAN ID that can be configured on the device.
ML540M-VLAN-MIB,ml540mVlanCapabilitiesVlanIdMax,1.3.6.1.4.1.5468.100.13.1.1.2,scalar,VTSSVlan,read-only,The maximum VLAN ID that can be configured on the device.
ML540M-VLAN-MIB,ml540mVlanCapabilitiesFidCnt,1.3.6.1.4.1.5468.100.13.1.1.3,scalar,VTSSUnsigned16,read-only,The number of Shared VLAN Learning (SVL) Filter IDs (FIDs) supported by this device. 0 if SVL is not supported.
ML540M-VLAN-MIB,ml540mVlanConfigGlobalsMainCustomSPortEtherType,1.3.6.1.4.1.5468.100.13.1.2.1.1.1,scalar,VTSSEtherType (1536..65535),read-write,TPID (EtherType) for ports marked as Custom-S tag aware.
ML540M-VLAN-MIB,ml540mVlanConfigGlobalsMainAccessVlans0To1K,1.3.6.1.4.1.5468.100.13.1.2.1.1.2,scalar,VTSSVlanListQuarter,read-write,First quarter of bit-array indicating the enabled access VLANs.
ML540M-VLAN-MIB,ml540mVlanConfigGlobalsMainAccessVlans1KTo2K,1.3.6.1.4.1.5468.100.13.1.2.1.1.3,scalar,VTSSVlanListQuarter,read-write,Second quarter of bit-array indicating the enabled access VLANs.
ML540M-VLAN-MIB,ml540mVlanConfigGlobalsMainAccessVlans2KTo3K,1.3.6.1.4.1.5468.100.13.1.2.1.1.4,scalar,VTSSVlanListQuarter,read-write,Third quarter of bit-array indicating the enabled access VLANs.
ML540M-VLAN-MIB,ml540mVlanConfigGlobalsMainAccessVlans3KTo4K,1.3.6.1.4.1.5468.100.13.1.2.1.1.5,scalar,VTSSVlanListQuarter,read-write,Last quarter of bit-array indicating the enabled access VLANs.
ML540M-VLAN-MIB,ml540mVlanConfigGlobalsNameVlanId,1.3.6.1.4.1.5468.100.13.1.2.1.2.1.1,column,VTSSVlan,not-accessible,VLAN ID. Valid range is 1 - 4095.
ML540M-VLAN-MIB,ml540mVlanConfigGlobalsNameName,1.3.6.1.4.1.5468.100.13.1.2.1.2.1.2,column,VTSSDisplayString (SIZE(0..32)),read-write,"VLAN Name. Default for VLAN 1 is 'default'. Default for any other VLAN is 'VLANxxxx', where 'xxxx' is a decimal representation of the VLAN ID with lea"
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesIfIndex,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesMode,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.2,column,VTSSVlanPortMode,read-write,VLAN mode of the port.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesAccessVlan,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.3,column,VTSSVlan,read-write,The port VLAN ID the port will be assigned when Mode is Access.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesTrunkNativeVlan,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.4,column,VTSSVlan,read-write,The port VLAN ID the port will be assigned when Mode is trunk.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesTrunkTagNativeVlan,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.5,column,TruthValue,read-write,Controls whether frames classified to TrunkNativeVlan get tagged on egress. Used when Mode is trunk.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesTrunkVlans0KTo1K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.6,column,VTSSVlanListQuarter,read-write,First quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is trunk.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesTrunkVlans1KTo2K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.7,column,VTSSVlanListQuarter,read-write,Second quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is trunk.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesTrunkVlans2KTo3K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.8,column,VTSSVlanListQuarter,read-write,Third quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is trunk.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesTrunkVlans3KTo4K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.9,column,VTSSVlanListQuarter,read-write,Last quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is trunk.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridNativeVlan,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.10,column,VTSSVlan,read-write,The port VLAN ID the port will be assigned when Mode is hybrid.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridPortType,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.11,column,VTSSVlanPortType,read-write,"Controls awareness and whether it reacts to C-tags, S-tags, Custom-S-tags. Used when Mode is hybrid."
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridIngressFiltering,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.12,column,TruthValue,read-write,Controls whether frames classified to a certain VLAN ID get discarded (true) or not (false) if the port is not member of the VLAN ID. Used when Mode i
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridIngressAcceptance,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.13,column,VTSSVlanIngressAcceptance,read-write,Controls whether frames are accepted on ingress depending on VLAN tag in frame. Used when Mode is hybrid.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridEgressTagging,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.14,column,VTSSVlanEgressTagging,read-write,Controls tagging of frames on egress. tagThis(1) is not allowed. Used when Mode is hybrid.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridVlans0KTo1K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.15,column,VTSSVlanListQuarter,read-write,First quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is hybrid.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridVlans1KTo2K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.16,column,VTSSVlanListQuarter,read-write,Second quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is hybrid.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridVlans2KTo3K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.17,column,VTSSVlanListQuarter,read-write,Third quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is hybrid.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesHybridVlans3KTo4K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.18,column,VTSSVlanListQuarter,read-write,Last quarter of bit-array indicating whether the port is member of a VLAN ('1') or not ('0'). Used when Mode is hybrid.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesForbiddenVlans0KTo1K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.19,column,VTSSVlanListQuarter,read-write,First quarter of bit-array indicating whether the port can ever become a member of a VLAN ('0') or not ('1'). Used in all modes.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesForbiddenVlans1KTo2K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.20,column,VTSSVlanListQuarter,read-write,Second quarter of bit-array indicating whether the port can ever become a member of a VLAN ('0') or not ('1'). Used in all modes.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesForbiddenVlans2KTo3K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.21,column,VTSSVlanListQuarter,read-write,Third quarter of bit-array indicating whether the port can ever become a member of a VLAN ('0') or not ('1'). Used in all modes.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesForbiddenVlans3KTo4K,1.3.6.1.4.1.5468.100.13.1.2.2.1.1.22,column,VTSSVlanListQuarter,read-write,Last quarter of bit-array indicating whether the port can ever become a member of a VLAN ('0') or not ('1'). Used in all modes.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesSvlVlanId,1.3.6.1.4.1.5468.100.13.1.2.2.2.1.1,column,VTSSVlan,not-accessible,VLAN ID. Valid range is 1 - 4095.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesSvlFilterId,1.3.6.1.4.1.5468.100.13.1.2.2.2.1.2,column,VTSSUnsigned16,read-write,Filter ID (FID) used in Shared VLAN Learning. Zero or more VLANs may map into the same FID.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesSvlAction,1.3.6.1.4.1.5468.100.13.1.2.2.2.1.100,column,VTSSRowEditorState,read-write,Action
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesSvlTableRowEditorVlanId,1.3.6.1.4.1.5468.100.13.1.2.2.3.1,scalar,VTSSVlan,read-write,VLAN ID. Valid range is 1 - 4095.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesSvlTableRowEditorFilterId,1.3.6.1.4.1.5468.100.13.1.2.2.3.2,scalar,VTSSUnsigned16,read-write,Filter ID (FID) used in Shared VLAN Learning. Zero or more VLANs may map into the same FID.
ML540M-VLAN-MIB,ml540mVlanConfigInterfacesSvlTableRowEditorAction,1.3.6.1.4.1.5468.100.13.1.2.2.3.100,scalar,VTSSRowEditorState,read-write,Action
ML540M-VLAN-MIB,ml540mVlanStatusInterfacesIfIndex,1.3.6.1.4.1.5468.100.13.1.3.1.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-VLAN-MIB,ml540mVlanStatusInterfacesVlanUser,1.3.6.1.4.1.5468.100.13.1.3.1.1.1.2,column,VTSSVlanUserType,not-accessible,VLAN user.
ML540M-VLAN-MIB,ml540mVlanStatusInterfacesPvid,1.3.6.1.4.1.5468.100.13.1.3.1.1.1.3,column,VTSSVlan,read-only,Port VLAN ID set by this user.
ML540M-VLAN-MIB,ml540mVlanStatusInterfacesUvid,1.3.6.1.4.1.5468.100.13.1.3.1.1.1.4,column,VTSSVlan,read-only,Untagged VLAN ID set by a user. This may only be populated by non-admin users.
ML540M-VLAN-MIB,ml540mVlanStatusInterfacesPortType,1.3.6.1.4.1.5468.100.13.1.3.1.1.1.5,column,VTSSVlanPortType,read-only,VLAN Awareness and tag reaction set by this user.
ML540M-VLAN-MIB,ml540mVlanStatusInterfacesIngressFiltering,1.3.6.1.4.1.5468.100.13.1.3.1.1.1.6,column,TruthValue,read-only,Ingress filtering enabled or disabled by this user.
ML540M-VLAN-MIB,ml540mVlanStatusInterfacesIngressAcceptance,1.3.6.1.4.1.5468.100.13.1.3.1.1.1.7,column,VTSSVlanIngressAcceptance,read-only,VLAN tagging accepted upon ingress configured by this user.
ML540M-VLAN-MIB,ml540mVlanStatusInterfacesEgressTagging,1.3.6.1.4.1.5468.100.13.1.3.1.1.1.8,column,VTSSVlanEgressTagging,read-only,Egress tagging configured by this user.
ML540M-VLAN-MIB,ml540mVlanStatusMembershipsVlanVlanId,1.3.6.1.4.1.5468.100.13.1.3.2.1.1.1,column,VTSSVlan,not-accessible,VLAN ID. Valid range is 1 - 4095.
ML540M-VLAN-MIB,ml540mVlanStatusMembershipsVlanVlanUser,1.3.6.1.4.1.5468.100.13.1.3.2.1.1.2,column,VTSSVlanUserType,not-accessible,VLAN user.
ML540M-VLAN-MIB,ml540mVlanStatusMembershipsVlanPortList,1.3.6.1.4.1.5468.100.13.1.3.2.1.1.3,column,VTSSPortList,read-only,Port list.
ML540M-LACP-MIB,ml540mLacpConfigPortInterfaceNo,1.3.6.1.4.1.5468.100.35.1.2.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number.
ML540M-LACP-MIB,ml540mLacpConfigPortDot3adAggrActorAdminMode,1.3.6.1.4.1.5468.100.35.1.2.1.1.2,column,TruthValue,read-write,Control whether port is LACP enabled(1) or disabled(0).
ML540M-LACP-MIB,ml540mLacpConfigPortDot3adAggrActorAdminKey,1.3.6.1.4.1.5468.100.35.1.2.1.1.3,column,Unsigned32,read-write,The current administrative value of the Key for the Aggregator. The administrative Key value may differ from the operational Key value for the reasons
ML540M-LACP-MIB,ml540mLacpConfigPortDot3adAggrRole,1.3.6.1.4.1.5468.100.35.1.2.1.1.4,column,TruthValue,read-write,"The Role shows the LACP activity status. The Active(true) will transmit LACP packets each second, while Passive(false) will wait for a LACP packet fro"
ML540M-LACP-MIB,ml540mLacpConfigPortDot3adAggrTimeout,1.3.6.1.4.1.5468.100.35.1.2.1.1.5,column,TruthValue,read-write,"The Timeout controls the period between BPDU transmissions. Fast(true) will transmit LACP packets each second, while Slow(0) will wait for 30 seconds "
ML540M-LACP-MIB,ml540mLacpConfigPortDot3adAggrPortPriority,1.3.6.1.4.1.5468.100.35.1.2.1.1.6,column,Unsigned32 (1..65535),read-write,The Port Priority controls the priority of the port. If the LACP partner wants to form a larger group than is supported by this device then this param
ML540M-LACP-MIB,ml540mLacpConfigGlobalsDot3adAggrSystemPriority,1.3.6.1.4.1.5468.100.35.1.2.2.1,scalar,Unsigned32 (1..65535),read-write,LACP system priority is a value.
ML540M-LACP-MIB,ml540mLacpStatusSystemInterfaceNo,1.3.6.1.4.1.5468.100.35.1.3.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number.
ML540M-LACP-MIB,ml540mLacpStatusSystemDot3adAggrID,1.3.6.1.4.1.5468.100.35.1.3.1.1.2,column,VTSSUnsigned16,read-only,The aggregation ID for a particular link aggregation group.
ML540M-LACP-MIB,ml540mLacpStatusSystemDot3adAggrPartnerSystemID,1.3.6.1.4.1.5468.100.35.1.3.1.1.3,column,MacAddress,read-only,The system ID (MAC address) of the aggregation partner.
ML540M-LACP-MIB,ml540mLacpStatusSystemDot3adAggrPartnerOperKey,1.3.6.1.4.1.5468.100.35.1.3.1.1.4,column,VTSSUnsigned16,read-only,The Key that the partner has assigned to this aggregation ID.
ML540M-LACP-MIB,ml540mLacpStatusSystemDot3adAggrPartnerOperSystemPriority,1.3.6.1.4.1.5468.100.35.1.3.1.1.5,column,VTSSUnsigned16,read-only,A 2-octet read-only value indicating the operational value of priority associated with the Partner's System ID. The value of this attribute may contai
ML540M-LACP-MIB,ml540mLacpStatusSystemDot3adAggrPartnerStateLastChanged,1.3.6.1.4.1.5468.100.35.1.3.1.1.6,column,Unsigned32,read-only,The time in second since this aggregation changed
ML540M-LACP-MIB,ml540mLacpStatusSystemDot3adAggrLocalPorts,1.3.6.1.4.1.5468.100.35.1.3.1.1.7,column,VTSSPortList,read-only,Local port list
ML540M-LACP-MIB,ml540mLacpStatusPortInterfaceNo,1.3.6.1.4.1.5468.100.35.1.3.2.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number.
ML540M-LACP-MIB,ml540mLacpStatusPortDot3adAggrActorAdminMode,1.3.6.1.4.1.5468.100.35.1.3.2.1.2,column,TruthValue,read-only,"Shows the current Admin mode of port, if LACP enabled then returns true else returns false."
ML540M-LACP-MIB,ml540mLacpStatusPortDot3adAggrActorAdminKey,1.3.6.1.4.1.5468.100.35.1.3.2.1.3,column,VTSSUnsigned16,read-only,Shows the current administrative value of the Key for the Aggregator. The administrative Key value may differ from the operational Key value for the r
ML540M-LACP-MIB,ml540mLacpStatusPortDot3adAggrPartnerOperPortIndex,1.3.6.1.4.1.5468.100.35.1.3.2.1.4,column,VTSSUnsigned8,read-only,Shows the port index of the partner port connected to this port.
ML540M-LACP-MIB,ml540mLacpStatusPortDot3adAggrPartnerOperPortPriority,1.3.6.1.4.1.5468.100.35.1.3.2.1.5,column,VTSSUnsigned16,read-only,Shows the port priority of the port partner port connected to this port.
ML540M-LACP-MIB,ml540mLacpControlPortStatsClearInterfaceNo,1.3.6.1.4.1.5468.100.35.1.4.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number.
ML540M-LACP-MIB,ml540mLacpControlPortStatsClearPortStatisticsClear,1.3.6.1.4.1.5468.100.35.1.4.1.1.2,column,TruthValue,read-write,Set to true to clear the statistics of a port.
ML540M-LACP-MIB,ml540mLacpStatisticsPortInterfaceNo,1.3.6.1.4.1.5468.100.35.1.5.3.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number.
ML540M-LACP-MIB,ml540mLacpStatisticsPortDot3adAggrRxFrames,1.3.6.1.4.1.5468.100.35.1.5.3.1.2,column,Counter64,read-only,Shows received LACP frame count.
ML540M-LACP-MIB,ml540mLacpStatisticsPortDot3adAggrTxFrames,1.3.6.1.4.1.5468.100.35.1.5.3.1.3,column,Counter64,read-only,Shows transmitted LACP frame count.
ML540M-LACP-MIB,ml540mLacpStatisticsPortDot3adAggrRxIllegalFrames,1.3.6.1.4.1.5468.100.35.1.5.3.1.4,column,Counter64,read-only,Shows recevied illegal LACP frame count.
ML540M-LACP-MIB,ml540mLacpStatisticsPortDot3adAggrRxUnknownFrames,1.3.6.1.4.1.5468.100.35.1.5.3.1.5,column,Counter64,read-only,Shows recevied unknown LACP frame count.
ML540M-AGGR-MIB,ml540mAggrConfigModeGlobalsSmacAddr,1.3.6.1.4.1.5468.100.19.1.2.1.1,scalar,TruthValue,read-write,"Set to true to enable the use of the Source MAC address, or false to disable. By default, Source MAC Address is enabled."
ML540M-AGGR-MIB,ml540mAggrConfigModeGlobalsDmacAddr,1.3.6.1.4.1.5468.100.19.1.2.1.2,scalar,TruthValue,read-write,"Set to true to enable the use of the Destination MAC address, or false to disable. By default, Destination MAC Address is disabled."
ML540M-AGGR-MIB,ml540mAggrConfigModeGlobalsSourceAndDestinationIpAddr,1.3.6.1.4.1.5468.100.19.1.2.1.3,scalar,TruthValue,read-write,"Set to true to enable the use of the IP address, or false to disable. By default, Destination MAC Address is enabled."
ML540M-AGGR-MIB,ml540mAggrConfigModeGlobalsTcpOrUdpSportAndDportNo,1.3.6.1.4.1.5468.100.19.1.2.1.4,scalar,TruthValue,read-write,"Set to true to enable the use of the TCP/UDP Port Number, or false to disable. By default, TCP/UDP Port Number is enabled."
ML540M-AGGR-MIB,ml540mAggrConfigGroupAggrIndexNo,1.3.6.1.4.1.5468.100.19.1.2.2.1.1,column,VTSSInterfaceIndex,not-accessible,Link Aggregation Group Identifier.
ML540M-AGGR-MIB,ml540mAggrConfigGroupPortMembers,1.3.6.1.4.1.5468.100.19.1.2.2.1.2,column,VTSSPortList,read-write,The list of port members for this Link Aggregation Group.
ML540M-AGGR-MIB,ml540mAggrConfigGroupAction,1.3.6.1.4.1.5468.100.19.1.2.2.1.100,column,VTSSRowEditorState,read-write,Action
ML540M-AGGR-MIB,ml540mAggrConfigGroupTableRowEditorAggrIndexNo,1.3.6.1.4.1.5468.100.19.1.2.3.1,scalar,VTSSInterfaceIndex,read-write,Link Aggregation Group Identifier.
ML540M-AGGR-MIB,ml540mAggrConfigGroupTableRowEditorPortMembers,1.3.6.1.4.1.5468.100.19.1.2.3.2,scalar,VTSSPortList,read-write,The list of port members for this Link Aggregation Group.
ML540M-AGGR-MIB,ml540mAggrConfigGroupTableRowEditorAction,1.3.6.1.4.1.5468.100.19.1.2.3.100,scalar,VTSSRowEditorState,read-write,Action
ML540M-AGGR-MIB,ml540mAggrStatusGroupAggrIndexNo,1.3.6.1.4.1.5468.100.19.1.3.1.1.1,column,VTSSInterfaceIndex,not-accessible,Link Aggregation Group Identifier.
ML540M-AGGR-MIB,ml540mAggrStatusGroupConfiguredPorts,1.3.6.1.4.1.5468.100.19.1.3.1.1.2,column,VTSSPortList,read-only,Configured member ports of the aggregation Group.
ML540M-AGGR-MIB,ml540mAggrStatusGroupAggregatedPorts,1.3.6.1.4.1.5468.100.19.1.3.1.1.3,column,VTSSPortList,read-only,Aggregated member ports of the aggregation Group.
ML540M-AGGR-MIB,ml540mAggrStatusGroupSpeed,1.3.6.1.4.1.5468.100.19.1.3.1.1.4,column,VTSSAggrLinkSpeedStatusEnum,read-only,Speed of the Aggregation Group.
ML540M-AGGR-MIB,ml540mAggrStatusGroupType,1.3.6.1.4.1.5468.100.19.1.3.1.1.5,column,VTSSDisplayString (SIZE(0..6)),read-only,Type of the Aggregation Group.
ML540M-MSTP-MIB,ml540mMstpConfigBridgeParamsBridgeMaxAge,1.3.6.1.4.1.5468.100.20.1.2.1.1,scalar,Unsigned32,read-write,"Bridge Max Age, IEEE-802.1D-2004 sect 13.23.4"
ML540M-MSTP-MIB,ml540mMstpConfigBridgeParamsBridgeHelloTime,1.3.6.1.4.1.5468.100.20.1.2.1.2,scalar,Unsigned32,read-write,"Bridge Hello Time, 13.25.7 of IEEE-802.1Q-2005. Fixed value of two seconds by the standard, but this implementation allow a compatibility range from 1"
ML540M-MSTP-MIB,ml540mMstpConfigBridgeParamsBridgeForwardDelay,1.3.6.1.4.1.5468.100.20.1.2.1.3,scalar,Unsigned32,read-write,"Bridge Forward Delay, IEEE-802.1D-2004 sect 17.20"
ML540M-MSTP-MIB,ml540mMstpConfigBridgeParamsForceVersion,1.3.6.1.4.1.5468.100.20.1.2.1.4,scalar,VTSSMSTPForceVersion,read-write,value of the Force Protocol Version parameter - 13.6.2 of IEEE-802.1Q-2005
ML540M-MSTP-MIB,ml540mMstpConfigBridgeParamsTxHoldCount,1.3.6.1.4.1.5468.100.20.1.2.1.5,scalar,Unsigned32,read-write,TxHoldCount - 17.13.12 of IEEE Std 802.1D
ML540M-MSTP-MIB,ml540mMstpConfigBridgeParamsMaxHops,1.3.6.1.4.1.5468.100.20.1.2.1.6,scalar,VTSSUnsigned8,read-write,MaxHops - 13.22.1 of IEEE-802.1Q-2005
ML540M-MSTP-MIB,ml540mMstpConfigBridgeParamsBpduFiltering,1.3.6.1.4.1.5468.100.20.1.2.1.7,scalar,TruthValue,read-write,BPDU filtering for edge ports. Control whether a port explicitly configured as Edge will transmit and receive BPDUs
ML540M-MSTP-MIB,ml540mMstpConfigBridgeParamsBpduGuard,1.3.6.1.4.1.5468.100.20.1.2.1.8,scalar,TruthValue,read-write,BPDU guard for edge ports. Control whether a port explicitly configured as Edge will disable itself upon reception of a BPDU. The port will enter the 
ML540M-MSTP-MIB,ml540mMstpConfigBridgeParamsErrorRecoveryDelay,1.3.6.1.4.1.5468.100.20.1.2.1.9,scalar,Unsigned32,read-write,The number of seconds until a STP inconsistent port is recovered. Valid values are zero (recovery disabled) or between 30 and 86400 (24 hours)
ML540M-MSTP-MIB,ml540mMstpConfigMstiParamInstance,1.3.6.1.4.1.5468.100.20.1.2.2.1.1,column,Integer32 (0..255),not-accessible,"Bridge instance number. The CIST = 0, MSTI1 = 1, etc"
ML540M-MSTP-MIB,ml540mMstpConfigMstiParamPriority,1.3.6.1.4.1.5468.100.20.1.2.2.1.2,column,VTSSUnsigned8,read-write,Bridge Priority
ML540M-MSTP-MIB,ml540mMstpConfigMstiConfigIdName,1.3.6.1.4.1.5468.100.20.1.2.3.1.1,scalar,VTSSDisplayString (SIZE(0..31)),read-write,The configuration name
ML540M-MSTP-MIB,ml540mMstpConfigMstiConfigIdRevision,1.3.6.1.4.1.5468.100.20.1.2.3.1.2,scalar,VTSSUnsigned16,read-write,The configuration revision
ML540M-MSTP-MIB,ml540mMstpConfigMstiConfigVid,1.3.6.1.4.1.5468.100.20.1.2.3.2.1.1,column,Integer32 (1..4095),not-accessible,Vlan id
ML540M-MSTP-MIB,ml540mMstpConfigMstiConfigMstid,1.3.6.1.4.1.5468.100.20.1.2.3.2.1.2,column,VTSSUnsigned8,read-write,The MSTID value associated with the vlan id
ML540M-MSTP-MIB,ml540mMstpConfigCistInterfaceParamInterfaceNo,1.3.6.1.4.1.5468.100.20.1.2.4.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number.
ML540M-MSTP-MIB,ml540mMstpConfigCistInterfaceParamEnable,1.3.6.1.4.1.5468.100.20.1.2.4.1.2,column,TruthValue,read-write,"Control whether port is controlled by xSTP. If disabled, the port forwarding state follow the MAC state"
ML540M-MSTP-MIB,ml540mMstpConfigCistInterfaceParamAdminEdgePort,1.3.6.1.4.1.5468.100.20.1.2.4.1.3,column,TruthValue,read-write,adminEdgePort parameter - 18.3.3 of IEEE Std 802.1D
ML540M-MSTP-MIB,ml540mMstpConfigCistInterfaceParamAdminAutoEdgePort,1.3.6.1.4.1.5468.100.20.1.2.4.1.4,column,TruthValue,read-write,adminAutoEdgePort parameter - 17.13.3 of IEEE Std 802.1D
ML540M-MSTP-MIB,ml540mMstpConfigCistInterfaceParamAdminPointToPointMAC,1.3.6.1.4.1.5468.100.20.1.2.4.1.5,column,VTSSMstpPoint2Point,read-write,adminPointToPointMAC parameter - 6.4.3 of IEEE Std 802.1D
ML540M-MSTP-MIB,ml540mMstpConfigCistInterfaceParamRestrictedRole,1.3.6.1.4.1.5468.100.20.1.2.4.1.6,column,TruthValue,read-write,restrictedRole parameter - 13.25.14 of IEEE Std 802.1Q-2005
ML540M-MSTP-MIB,ml540mMstpConfigCistInterfaceParamRestrictedTcn,1.3.6.1.4.1.5468.100.20.1.2.4.1.7,column,TruthValue,read-write,restrictedRole parameter - 13.25.15 of IEEE Std 802.1Q-2005
ML540M-MSTP-MIB,ml540mMstpConfigCistInterfaceParamBpduGuard,1.3.6.1.4.1.5468.100.20.1.2.4.1.8,column,TruthValue,read-write,"If enabled, causes the port to disable itself upon receiving valid BPDU's. Contrary to the similar bridge setting, the port Edge status does not effec"
ML540M-MSTP-MIB,ml540mMstpConfigAggrParamsEnable,1.3.6.1.4.1.5468.100.20.1.2.5.1,scalar,TruthValue,read-write,"Control whether port is controlled by xSTP. If disabled, the port forwarding state follow the MAC state"
